"","Country.Name","Country.Code","Year","CO2.Emission","CO2.Emission.PC","GDP.CurrentUS.","GDP.PC","Life.Exp","Infant.Mort","Population"
"212","Italy","ITA",2001,450347.937,7.904432663,1.16e+12,1.715041815,80.12682927,4.5,56974100
"213","Italy","ITA",2002,452610.476,7.932323042,1.27e+12,0.099371983,80.22926829,4.3,57059007
"214","Italy","ITA",2003,468349.24,8.17175128,1.57e+12,-0.29287378,79.98292683,4.1,57313203
"215","Italy","ITA",2004,473970.751,8.216487201,1.8e+12,0.926640896,80.7804878,3.9,57685327
"216","Italy","ITA",2005,473384.031,8.166090128,1.85e+12,0.454827381,80.78292683,3.8,57969484
"217","Italy","ITA",2006,469346.664,8.072145596,1.94e+12,1.700456258,81.28292683,3.7,58143979
"218","Italy","ITA",2007,462676.391,7.917347216,2.2e+12,0.962784205,81.43414634,3.6,58438310
"219","Italy","ITA",2008,447186.983,7.60176497,2.39e+12,-1.703747,81.48536585,3.5,58826731
"220","Italy","ITA",2009,401591.505,6.795651486,2.19e+12,-5.911711979,81.63658537,3.4,59095365
"221","Italy","ITA",2010,405361.181,6.83837457,2.13e+12,1.37422513,82.03658537,3.4,59277417
"222","Italy","ITA",2011,397994.178,6.702557614,2.28e+12,0.403801715,82.18780488,3.3,59379449
"223","Italy","ITA",2012,369468.585,6.205413858,2.07e+12,-3.080603909,82.23902439,3.2,59539717
"224","Italy","ITA",2013,345317.723,5.732941879,2.13e+12,-2.860800443,82.6902439,3.1,60233948
"225","Italy","ITA",2014,320411.459,5.270866786,2.15e+12,-0.800672819,83.0902439,3,60789140
"226","Latvia","LVA",2000,6351.244,2.682622965,7937758980,6.42782534,70.31463415,11.6,2367550
"227","Latvia","LVA",2001,6985.635,2.988928918,8350252966,7.845160997,70.76097561,10.9,2337170
"228","Latvia","LVA",2002,6912.295,2.992111413,9546441564,8.354650672,70.96097561,10.3,2310173
"229","Latvia","LVA",2003,7370.67,3.221510038,11748433157,9.483645973,71.26585366,9.7,2287955
"230","Latvia","LVA",2004,7403.673,3.271442282,14373269156,9.524301376,72.02682927,9.2,2263122
"231","Latvia","LVA",2005,7506.349,3.352846325,16922504045,11.89968367,71.35609756,8.7,2238799
"232","Latvia","LVA",2006,8012.395,3.611860039,21447021570,12.920438,70.86585366,8.2,2218357
"233","Latvia","LVA",2007,8316.756,3.779785259,30901399261,10.88056627,71.0195122,7.8,2200325
"234","Latvia","LVA",2008,7902.385,3.629405756,35596016664,-2.528643112,72.4195122,7.4,2177322
"235","Latvia","LVA",2009,7231.324,3.376490018,26169854045,-12.97671132,73.0804878,7,2141669
"236","Latvia","LVA",2010,8074.734,3.849593455,23757368290,-1.920431852,73.48292683,6.6,2097555
"237","Latvia","LVA",2011,7293.663,3.541113332,28223552825,8.33571298,73.57560976,6.2,2059709
"238","Latvia","LVA",2012,7062.642,3.471747548,28119996053,5.333067417,73.77804878,5.7,2034319
"239","Latvia","LVA",2013,7080.977,3.518240904,30254677297,3.532806538,73.98292683,5.2,2012647
"240","Latvia","LVA",2014,6974.634,3.498192882,31335013752,2.822017909,74.12439024,4.7,1993782
"241","Lithuania","LTU",2000,12163.439,3.475729068,11539211480,4.564578544,72.0195122,8.6,3499536
"242","Lithuania","LTU",2001,12885.838,3.712622788,12252498921,7.405827885,71.65853659,8.2,3470818
"243","Lithuania","LTU",2002,13142.528,3.817099115,14278357284,7.621237453,71.76097561,7.9,3443067
"244","Lithuania","LTU",2003,12823.499,3.754816757,18802576988,11.44010186,72.06097561,7.6,3415213
"245","Lithuania","LTU",2004,13245.204,3.922093528,22649930576,7.753374949,71.96097561,7.4,3377075
"246","Lithuania","LTU",2005,13901.597,4.184042091,26125575942,9.496003072,71.25365854,7.2,3322528
"247","Lithuania","LTU",2006,14158.287,4.329871871,30216060233,9.13481652,71.05609756,6.9,3269909
"248","Lithuania","LTU",2007,15166.712,4.693696086,39738180077,12.41447913,70.9,6.5,3231294
"249","Lithuania","LTU",2008,15009.031,4.69291649,47850551149,3.689037016,71.81219512,5.9,3198231
"250","Lithuania","LTU",2009,12519.138,3.958100057,37440673478,-13.86303536,72.91463415,5.3,3162916
"251","Lithuania","LTU",2010,13468.891,4.348616303,37120517694,3.793652566,73.26829268,4.9,3097282
"252","Lithuania","LTU",2011,13787.92,4.553301311,43476873413,8.465325784,73.56341463,4.5,3028115
"253","Lithuania","LTU",2012,13831.924,4.629509672,42848195256,5.228863385,73.86341463,4.2,2987773
"254","Lithuania","LTU",2013,12640.149,4.273657237,46417340375,4.551312008,73.91463415,4,2957689
"255","Lithuania","LTU",2014,12838.167,4.378090123,48516371721,4.431668573,74.51707317,4,2932367
"256","Luxembourg","LUX",2000,8239.749,18.88551226,21263514833,6.7946998,77.87317073,3.9,436300
"257","Luxembourg","LUX",2001,8800.8,19.93273314,21272418792,1.318613123,77.82439024,3.7,441525
"258","Luxembourg","LUX",2002,9416.856,21.1057455,23616328816,2.737471625,77.96585366,3.5,446175
"259","Luxembourg","LUX",2003,9904.567,21.93071098,29557325056,0.401760622,77.72682927,3.3,451630
"260","Luxembourg","LUX",2004,11268.691,24.5990264,34685281848,2.149919484,79.12195122,3.1,458095
"261","Luxembourg","LUX",2005,11547.383,24.82464668,37347394603,1.605863285,79.43170732,3,465158
"262","Luxembourg","LUX",2006,11349.365,24.01285765,42414308117,3.514143359,79.28780488,2.8,472637
"263","Luxembourg","LUX",2007,11019.335,22.95728271,50888134410,6.693995465,79.38292683,2.7,479993
"264","Luxembourg","LUX",2008,10938.661,22.38547222,55849686539,-3.02853191,80.53902439,2.6,488650
"265","Luxembourg","LUX",2009,10392.278,20.87712517,51370543206,-6.113373324,80.63658537,2.5,497783
"266","Luxembourg","LUX",2010,10967.997,21.6351358,53212476812,2.968122577,80.63170732,2.4,506953
"267","Luxembourg","LUX",2011,10938.661,21.10296963,60004630234,0.285277468,80.98780488,2.4,518347
"268","Luxembourg","LUX",2012,10663.636,20.08421949,56677961787,-2.717088654,81.39268293,2.3,530946
"269","Luxembourg","LUX",2013,10051.247,18.49831971,61739352212,1.286206821,81.8,2.3,543360
"270","Luxembourg","LUX",2014,9658.878,17.36212137,66327344189,3.308044869,82.22926829,2.2,556319
"271","Malta","MLT",2000,2064.521,5.292462963,4306192436,6.083458858,78.2,6.8,390087
"272","Malta","MLT",2001,2486.226,6.325824114,4331870648,-0.144491274,78.84390244,6.6,393028
"273","Malta","MLT",2002,2299.209,5.806537886,4689832690,2.217929032,78.73902439,6.4,395969
"274","Malta","MLT",2003,2581.568,6.476880542,5456583589,1.871518277,78.54634146,6.3,398582
"275","Malta","MLT",2004,2574.234,6.415248662,6062780269,-0.228933647,79.25365854,6.2,401268
"276","Malta","MLT",2005,2698.912,6.683221324,6394851387,3.12420097,79.3,6.1,403834
"277","Malta","MLT",2006,2574.234,6.351303206,6757119558,1.45839227,79.43902439,6,405308
"278","Malta","MLT",2007,2724.581,6.698844917,7880509171,3.624422341,79.79268293,5.9,406724
"279","Malta","MLT",2008,2559.566,6.252313871,8977149553,2.676265866,79.63658537,5.9,409379
"280","Malta","MLT",2009,2398.218,5.814186003,8528202278,-3.19485642,80.24146341,5.9,412477
"281","Malta","MLT",2010,2559.566,6.174949579,8741059603,3.035346348,81.39756098,5.8,414508
"282","Malta","MLT",2011,2541.231,6.104795468,9507645260,0.894429973,80.74634146,5.8,416268
"283","Malta","MLT",2012,2680.577,6.38190073,9209559296,1.79334444,80.74634146,5.8,420028
"284","Malta","MLT",2013,2339.546,5.49231748,10145114180,3.152576935,81.74634146,5.8,425967
"285","Malta","MLT",2014,2346.88,5.400613957,11234045376,5.976873728,81.94634146,5.8,434558
"286","Netherlands","NLD",2000,173504.105,10.89472628,4.13e+11,3.496351713,77.98780488,5.1,15925513
"287","Netherlands","NLD",2001,176793.404,11.01778766,4.27e+11,1.356291618,78.1902439,5,16046180
"288","Netherlands","NLD",2002,181663.18,11.24924012,4.65e+11,-0.533288286,78.29268293,4.9,16148929
"289","Netherlands","NLD",2003,182205.896,11.22973834,5.72e+11,-0.188116954,78.49268293,4.8,16225302
"290","Netherlands","NLD",2004,184835.135,11.352269,6.51e+11,1.67678994,79.09512195,4.6,16281779
"291","Netherlands","NLD",2005,181479.83,11.12017757,6.79e+11,1.921933547,79.34634146,4.4,16319868
"292","Netherlands","NLD",2006,179638.996,10.98971528,7.27e+11,3.352505331,79.69756098,4.3,16346101
"293","Netherlands","NLD",2007,176690.728,10.78586295,8.39e+11,3.473151677,80.09756098,4.1,16381696
"294","Netherlands","NLD",2008,177020.758,10.76402402,9.36e+11,1.30392362,80.25121951,4,16445593
"295","Netherlands","NLD",2009,172371.002,10.42752306,8.58e+11,-4.261221542,80.54878049,3.8,16530388
"296","Netherlands","NLD",2010,183052.973,11.01707086,8.36e+11,0.883876122,80.70243902,3.7,16615394
"297","Netherlands","NLD",2011,174167.832,10.4335386,8.94e+11,1.190542088,81.20487805,3.6,16693074
"298","Netherlands","NLD",2012,170310.148,10.16475883,8.29e+11,-1.422504187,81.10487805,3.6,16754962
"299","Netherlands","NLD",2013,173254.749,10.31006279,8.67e+11,-0.48416549,81.30487805,3.5,16804432
"300","Netherlands","NLD",2014,167303.208,9.920138075,8.8e+11,1.055409463,81.70731707,3.5,16865008
"301","Poland","POL",2000,299289.539,7.822798329,1.72e+11,5.657245518,73.74878049,8.1,38258629
"302","Poland","POL",2001,301284.387,7.877112224,1.91e+11,1.275940705,74.2,7.6,38248076
"303","Poland","POL",2002,294834.134,7.712040984,1.99e+11,2.088879429,74.49756098,7.3,38230364
"304","Poland","POL",2003,302252.475,7.911421984,2.18e+11,3.632392252,74.59756098,7,38204570
"305","Poland","POL",2004,304416.005,7.97271581,2.55e+11,5.197185266,74.84634146,6.7,38182222
"306","Poland","POL",2005,302538.501,7.927026686,3.06e+11,3.539152891,74.99512195,6.6,38165445
"307","Poland","POL",2006,318940.992,8.362097463,3.45e+11,6.246911937,75.14390244,6.3,38141267
"308","Poland","POL",2007,314272.901,8.244183742,4.29e+11,7.092943044,75.24390244,6,38120560
"309","Poland","POL",2008,314848.62,8.258160054,5.34e+11,4.23549551,75.54390244,5.8,38125759
"310","Poland","POL",2009,297617.387,7.800914342,4.4e+11,2.750609034,75.69512195,5.4,38151603
"311","Poland","POL",2010,316264.082,8.313376825,4.79e+11,3.903262076,76.24634146,5.2,38042794
"312","Poland","POL",2011,316997.482,8.328175875,5.29e+11,4.960782917,76.69512195,4.8,38063255
"313","Poland","POL",2012,299931.264,7.879830064,5e+11,1.608149565,76.74634146,4.6,38063164
"314","Poland","POL",2013,302278.144,7.946282506,5.24e+11,1.453110959,77,4.5,38040196
"315","Poland","POL",2014,285739.974,7.517151585,5.45e+11,3.360478741,77.60243902,4.3,38011735
"316","Portugal","PRT",2000,62731.369,6.096403385,1.18e+11,3.060570887,76.31463415,5.5,10289898
"317","Portugal","PRT",2001,62757.038,6.056037979,1.22e+11,1.226898931,76.81463415,5.2,10362722
"318","Portugal","PRT",2002,66790.738,6.410086691,1.34e+11,0.218425808,77.06585366,4.7,10419631
"319","Portugal","PRT",2003,61216.898,5.853135645,1.65e+11,-1.305412252,77.2195122,4.3,10458821
"320","Portugal","PRT",2004,63145.74,6.02313785,1.89e+11,1.568412892,77.67073171,4,10483861
"321","Portugal","PRT",2005,65279.934,6.215165476,1.97e+11,0.58000286,78.07073171,3.7,10503330
"322","Portugal","PRT",2006,59816.104,5.684705076,2.09e+11,1.370085762,78.4195122,3.4,10522288
"323","Portugal","PRT",2007,60149.801,5.705207852,2.4e+11,2.291003501,78.32195122,3.3,10542964
"324","Portugal","PRT",2008,55624.723,5.268402206,2.62e+11,0.054897748,78.52439024,3.2,10558177
"325","Portugal","PRT",2009,54176.258,5.126323978,2.44e+11,-3.070552534,78.72682927,3.2,10568247
"326","Portugal","PRT",2010,48136.709,4.552752646,2.38e+11,1.851920186,79.02682927,3.1,10573100
"327","Portugal","PRT",2011,47623.329,4.510827218,2.45e+11,-1.68234825,80.47073171,3.1,10557560
"328","Portugal","PRT",2012,46013.516,4.37605313,2.16e+11,-3.638376596,80.37317073,3,10514844
"329","Portugal","PRT",2013,45426.796,4.344029312,2.26e+11,-0.586051381,80.72195122,3,10457295
"330","Portugal","PRT",2014,45052.762,4.331554028,2.3e+11,1.438663429,81.12195122,3,10401062
"331","Romania","ROU",2000,90681.243,4.040518655,37438527800,2.527720601,71.16341463,18.3,22442971
"332","Romania","ROU",2001,96632.784,4.366207979,40716836998,7.075793362,71.16097561,17.7,22131970
"333","Romania","ROU",2002,97237.839,4.47471788,46174557556,7.127485109,71.0097561,17.4,21730496
"334","Romania","ROU",2003,101062.52,4.684388286,59867801205,6.28813607,71.3097561,16.9,21574326
"335","Romania","ROU",2004,96904.142,4.517307494,76216441462,8.977765964,71.59427561,16.3,21451748
"336","Romania","ROU",2005,96456.768,4.524305495,99697566668,4.817198496,71.87889512,15.2,21319685
"337","Romania","ROU",2006,103350.728,4.876469678,1.24e+11,8.697583855,72.16341463,13.7,21193760
"338","Romania","ROU",2007,102224.959,4.895132266,1.76e+11,8.454090831,72.56585366,12.2,20882982
"339","Romania","ROU",2008,96365.093,4.692067363,2.14e+11,10.07900726,72.56585366,11,20537875
"340","Romania","ROU",2009,81576.082,4.005210952,1.73e+11,-5.123235888,73.3097561,10.2,20367487
"341","Romania","ROU",2010,79412.552,3.922213561,1.67e+11,-2.232622307,73.45853659,9.7,20246871
"342","Romania","ROU",2011,84880.049,4.212926221,1.84e+11,2.532864233,74.4097561,9.6,20147528
"343","Romania","ROU",2012,81722.762,4.074315455,1.72e+11,1.689877303,74.41219512,9.4,20058035
"344","Romania","ROU",2013,70945.449,3.550167079,1.92e+11,3.916749307,75.06341463,9,19983693
"345","Romania","ROU",2014,70003.03,3.516153691,1.99e+11,3.4631366,74.96097561,8.4,19908979
"346","Slovak Republic","SVK",2000,35885.262,6.659329488,29114875622,1.347280939,73.05121951,8.2,5388720
"347","Slovak Republic","SVK",2001,39357.911,7.317137791,30703017450,3.505723137,73.40243902,7.9,5378867
"348","Slovak Republic","SVK",2002,39251.568,7.300020532,35083608131,4.560795846,73.60487805,7.6,5376912
"349","Slovak Republic","SVK",2003,39493.59,7.349868072,46731767494,5.488126963,73.60487805,7.3,5373374
"350","Slovak Republic","SVK",2004,38749.189,7.212801455,57240535138,5.280271095,73.95853659,7.1,5372280
"351","Slovak Republic","SVK",2005,39357.911,7.325390806,62697540107,6.740490003,73.90487805,6.8,5372807
"352","Slovak Republic","SVK",2006,39104.888,7.277962961,70596729394,8.447902154,74.20487805,6.6,5373054
"353","Slovak Republic","SVK",2007,36780.01,6.843273815,86304245825,10.76725222,74.20731707,6.4,5374622
"354","Slovak Republic","SVK",2008,37711.428,7.010558568,1e+11,5.53923472,74.70487805,6.1,5379233
"355","Slovak Republic","SVK",2009,34037.094,6.319073237,88945625174,-5.548489764,74.9097561,6,5386406
"356","Slovak Republic","SVK",2010,36240.961,6.721959562,89501012916,4.94387255,75.11219512,5.8,5391428
"357","Slovak Republic","SVK",2011,34524.805,6.395396289,98181259740,2.686613637,75.95853659,5.6,5398384
"358","Slovak Republic","SVK",2012,32764.645,6.059022901,93413992956,1.484291761,76.1097561,5.5,5407579
"359","Slovak Republic","SVK",2013,33091.008,6.11280356,98478349315,1.381645185,76.41219512,5.3,5413393
"360","Slovak Republic","SVK",2014,30678.122,5.661581328,1.01e+11,2.65066889,76.81219512,5.1,5418649
"361","Slovenia","SVN",2000,14396.642,7.23840366,20342201356,3.847511866,75.41219512,4.6,1988925
"362","Slovenia","SVN",2001,15163.045,7.611741112,20875387068,2.787349198,75.75853659,4.4,1992060
"363","Slovenia","SVN",2002,15419.735,7.731011817,23563576758,3.707715748,76.00731707,4.1,1994530
"364","Slovenia","SVN",2003,15511.41,7.772287175,29697448108,2.780091236,76.85853659,3.9,1995733
"365","Slovenia","SVN",2004,15746.098,7.884828934,34470227454,4.284962717,77.20731707,3.7,1997012
"366","Slovenia","SVN",2005,15867.109,7.931674693,36346974008,3.823020815,77.61219512,3.5,2000474
"367","Slovenia","SVN",2006,16244.81,8.094608116,39587732029,5.319372956,78.08658537,3.3,2006868
"368","Slovenia","SVN",2007,16244.81,8.049468764,48114688201,6.34528862,78.56097561,3.1,2018122
"369","Slovenia","SVN",2008,17355.911,8.58644121,55589849128,3.136899703,78.76585366,2.9,2021316
"370","Slovenia","SVN",2009,15280.389,7.491602314,50244793832,-8.626919318,78.97073171,2.8,2039669
"371","Slovenia","SVN",2010,15335.394,7.485854369,48013606745,0.797240022,79.42195122,2.6,2048583
"372","Slovenia","SVN",2011,15089.705,7.350637628,51290792018,0.440502293,79.97073171,2.4,2052843
"373","Slovenia","SVN",2012,14781.677,7.185481044,46352802766,-2.873785074,80.12439024,2.3,2057159
"374","Slovenia","SVN",2013,14150.953,6.869551393,48116256926,-1.26615369,80.32195122,2.2,2059953
"375","Slovenia","SVN",2014,12812.498,6.213686845,49904928335,2.877963809,81.07804878,2,2061980
"376","Spain","ESP",2000,294434.431,7.257824346,5.95e+11,4.819364022,78.96585366,4.3,40567864
"377","Spain","ESP",2001,297830.073,7.290748328,6.26e+11,3.281734814,79.36829268,4.3,40850412
"378","Spain","ESP",2002,314518.59,7.591280782,7.05e+11,1.436815991,79.56829268,4.2,41431558
"379","Spain","ESP",2003,321097.188,7.611166445,9.07e+11,1.338243755,79.6195122,4,42187645
"380","Spain","ESP",2004,339428.521,7.908050681,1.07e+12,1.40190868,79.87073171,4,42921895
"381","Spain","ESP",2005,353462.13,8.097058048,1.16e+12,1.985476006,80.17073171,3.8,43653155
"382","Spain","ESP",2006,350037.152,7.88419571,1.26e+12,2.428012521,80.82195122,3.7,44397319
"383","Spain","ESP",2007,358236.564,7.920890716,1.48e+12,1.865813028,80.87317073,3.6,45226803
"384","Spain","ESP",2008,329285.599,7.165531607,1.64e+12,-0.482674966,81.17560976,3.4,45954106
"385","Spain","ESP",2009,288237.201,6.216973378,1.5e+12,-4.424062114,81.47560976,3.3,46362946
"386","Spain","ESP",2010,270910.626,5.816416366,1.43e+12,-0.445350775,81.62682927,3.1,46576897
"387","Spain","ESP",2011,270547.593,5.788018458,1.49e+12,-1.349930077,82.47560976,3.1,46742697
"388","Spain","ESP",2012,264779.402,5.660938803,1.34e+12,-2.990755144,82.42682927,3,46773055
"389","Spain","ESP",2013,237034.88,5.084398353,1.36e+12,-1.383096773,83.07804878,2.9,46620045
"390","Spain","ESP",2014,233976.602,5.033824487,1.38e+12,1.683527291,83.22926829,2.8,46480882
"391","Sweden","SWE",2000,49350.486,5.562430083,2.6e+11,4.567242893,79.64390244,3.4,8872109
"392","Sweden","SWE",2001,51125.314,5.747026066,2.4e+11,1.291108144,79.79512195,3.4,8895960
"393","Sweden","SWE",2002,57425.22,6.434228598,2.64e+11,1.74193088,79.84634146,3.3,8924958
"394","Sweden","SWE",2003,54781.313,6.115194532,3.31e+11,2.005478025,80.09512195,3.2,8958229
"395","Sweden","SWE",2004,54520.956,6.062241404,3.82e+11,3.911043998,80.49756098,3.1,8993531
"396","Sweden","SWE",2005,51561.687,5.710313512,3.89e+11,2.407936366,80.54634146,3,9029572
"397","Sweden","SWE",2006,49570.506,5.459003216,4.2e+11,4.100926289,80.74878049,2.8,9080505
"398","Sweden","SWE",2007,48059.702,5.253521937,4.88e+11,2.640983001,80.9,2.7,9148092
"399","Sweden","SWE",2008,49123.132,5.328098275,5.14e+11,-1.328731592,81.1,2.6,9219637
"400","Sweden","SWE",2009,43065.248,4.63141136,4.3e+11,-5.988964284,81.35121951,2.6,9298515
"401","Sweden","SWE",2010,52023.729,5.547348052,4.88e+11,5.089185551,81.45121951,2.5,9378126
"402","Sweden","SWE",2011,51734.036,5.474957121,5.63e+11,1.89205741,81.80243902,2.5,9449213
"403","Sweden","SWE",2012,47047.61,4.942300828,5.44e+11,-1.021244095,81.70487805,2.5,9519374
"404","Sweden","SWE",2013,44847.41,4.671420785,5.79e+11,0.386963246,81.95609756,2.4,9600379
"405","Sweden","SWE",2014,43420.947,4.478182178,5.74e+11,1.591300229,82.25365854,2.4,9696110
"406","United Kingdom","GBR",2000,541784.582,9.199549233,1.65e+12,3.294397029,77.74146341,5.5,58892514
"407","United Kingdom","GBR",2001,545862.286,9.233174987,1.62e+12,2.150119224,77.99268293,5.4,59119673
"408","United Kingdom","GBR",2002,528642.054,8.904123108,1.77e+12,2.025052232,78.14390244,5.3,59370479
"409","United Kingdom","GBR",2003,540006.087,9.053277839,2.04e+12,2.845899829,78.44634146,5.3,59647577
"410","United Kingdom","GBR",2004,539239.684,8.989140127,2.4e+12,1.78371343,78.74634146,5.3,59987905
"411","United Kingdom","GBR",2005,542580.321,8.982938536,2.52e+12,2.390644137,79.04878049,5.1,60401206
"412","United Kingdom","GBR",2006,541458.219,8.89871022,2.69e+12,1.705659242,79.24878049,5,60846820
"413","United Kingdom","GBR",2007,528425.701,8.617163681,3.07e+12,1.562786241,79.44878049,4.9,61322463
"414","United Kingdom","GBR",2008,520688.331,8.424423983,2.89e+12,-1.252779497,79.6,4.8,61806995
"415","United Kingdom","GBR",2009,471719.213,7.574622131,2.38e+12,-4.909740527,80.05121951,4.6,62276270
"416","United Kingdom","GBR",2010,493207.833,7.857836486,2.44e+12,0.900491453,80.40243902,4.4,62766365
"417","United Kingdom","GBR",2011,447828.708,7.079297626,2.62e+12,0.662683265,80.95121951,4.2,63258918
"418","United Kingdom","GBR",2012,468572.927,7.355898277,2.66e+12,0.778161519,80.90487805,4.1,63700300
"419","United Kingdom","GBR",2013,458250.322,7.145844359,2.74e+12,1.371395549,81.00487805,3.9,64128226
"420","United Kingdom","GBR",2014,419820.162,6.49744049,3.02e+12,2.280809345,81.30487805,3.8,64613160
